mode,domain,dim,var,trial_idx,oddball_idx,n_tiles,avg_edit_distance,distances_json
var_balanced,regular_polygons,3,3,57,3,6,558.200000,"[24.0, 581.0, 581.0, 725.0, 880.0]"
var_balanced,regular_polygons,3,3,58,2,6,361.200000,"[480.0, 185.0, 449.0, 482.0, 210.0]"
var_balanced,regular_polygons,3,3,59,3,6,161.200000,"[122.0, 140.0, 129.0, 142.0, 273.0]"
var_balanced,regular_polygons,3,3,60,3,6,657.400000,"[841.0, 502.0, 560.0, 552.0, 832.0]"
var_balanced,regular_polygons,3,3,61,2,6,561.400000,"[991.0, 515.0, 197.0, 613.0, 491.0]"
var_balanced,regular_polygons,3,3,62,2,6,547.800000,"[1002.0, 135.0, 1011.0, 576.0, 15.0]"
var_balanced,regular_polygons,3,4,0,3,6,466.200000,"[576.0, 941.0, 578.0, 117.0, 119.0]"
var_balanced,regular_polygons,3,4,1,1,6,605.400000,"[944.0, 731.0, 429.0, 731.0, 192.0]"
var_balanced,regular_polygons,3,4,2,1,6,629.800000,"[1169.0, 284.0, 739.0, 337.0, 620.0]"
var_balanced,regular_polygons,3,4,3,6,6,870.000000,"[962.0, 708.0, 795.0, 957.0, 928.0]"
var_balanced,regular_polygons,3,4,4,3,6,857.600000,"[391.0, 983.0, 985.0, 395.0, 1534.0]"
var_balanced,regular_polygons,3,4,5,6,6,141.000000,"[243.0, 127.0, 83.0, 181.0, 71.0]"
var_balanced,regular_polygons,3,4,6,5,6,668.400000,"[592.0, 695.0, 716.0, 717.0, 622.0]"
var_balanced,regular_polygons,3,4,7,1,6,396.200000,"[281.0, 536.0, 277.0, 612.0, 275.0]"
var_balanced,regular_polygons,3,4,8,2,6,830.200000,"[1033.0, 1193.0, 391.0, 946.0, 588.0]"
var_balanced,regular_polygons,3,4,9,2,6,542.600000,"[90.0, 1197.0, 558.0, 722.0, 146.0]"
var_balanced,regular_polygons,3,4,10,5,6,123.400000,"[133.0, 103.0, 120.0, 137.0, 124.0]"
var_balanced,regular_polygons,3,4,11,6,6,557.000000,"[538.0, 706.0, 473.0, 408.0, 660.0]"
var_balanced,regular_polygons,3,4,12,2,6,703.000000,"[1027.0, 803.0, 37.0, 827.0, 821.0]"
var_balanced,regular_polygons,3,4,13,6,6,553.600000,"[534.0, 538.0, 638.0, 634.0, 424.0]"
var_balanced,regular_polygons,3,4,14,3,6,405.800000,"[391.0, 360.0, 357.0, 353.0, 568.0]"
var_balanced,regular_polygons,3,4,15,4,6,805.800000,"[1407.0, 1178.0, 259.0, 142.0, 1043.0]"
var_balanced,regular_polygons,3,4,16,4,6,185.400000,"[29.0, 290.0, 189.0, 189.0, 230.0]"
var_balanced,regular_polygons,3,4,17,6,6,812.600000,"[1432.0, 403.0, 756.0, 1432.0, 40.0]"
var_balanced,regular_polygons,3,4,18,5,6,638.400000,"[436.0, 885.0, 727.0, 723.0, 421.0]"
var_balanced,regular_polygons,3,4,19,4,6,244.000000,"[179.0, 209.0, 180.0, 177.0, 475.0]"
var_balanced,regular_polygons,3,4,20,2,6,141.600000,"[161.0, 140.0, 94.0, 170.0, 143.0]"
var_balanced,regular_polygons,3,4,21,5,6,398.200000,"[379.0, 342.0, 396.0, 445.0, 429.0]"
var_balanced,regular_polygons,3,4,22,2,6,620.000000,"[505.0, 145.0, 505.0, 1819.0, 126.0]"
var_balanced,regular_polygons,3,4,23,6,6,289.600000,"[358.0, 84.0, 232.0, 149.0, 625.0]"
var_balanced,regular_polygons,3,4,24,3,6,701.600000,"[1238.0, 1238.0, 68.0, 956.0, 8.0]"
var_balanced,regular_polygons,3,4,25,6,6,568.200000,"[491.0, 944.0, 491.0, 284.0, 631.0]"
var_balanced,regular_polygons,3,4,26,2,6,826.000000,"[901.0, 1005.0, 913.0, 903.0, 408.0]"
var_balanced,regular_polygons,3,4,27,3,6,817.600000,"[162.0, 1264.0, 1250.0, 148.0, 1264.0]"
var_balanced,regular_polygons,3,4,28,4,6,291.200000,"[134.0, 153.0, 572.0, 361.0, 236.0]"
var_balanced,regular_polygons,3,4,29,2,6,427.000000,"[378.0, 733.0, 310.0, 551.0, 163.0]"
var_balanced,regular_polygons,3,4,30,4,6,716.400000,"[762.0, 712.0, 656.0, 652.0, 800.0]"
var_balanced,regular_polygons,3,4,31,6,6,242.800000,"[65.0, 65.0, 133.0, 843.0, 108.0]"
var_balanced,regular_polygons,3,4,32,1,6,1035.000000,"[1164.0, 720.0, 1164.0, 1156.0, 971.0]"
var_balanced,regular_polygons,3,4,33,1,6,983.600000,"[1033.0, 784.0, 1240.0, 985.0, 876.0]"
var_balanced,regular_polygons,3,4,34,6,6,630.200000,"[881.0, 686.0, 869.0, 680.0, 35.0]"
var_balanced,regular_polygons,3,4,35,3,6,250.600000,"[150.0, 142.0, 419.0, 352.0, 190.0]"
var_balanced,regular_polygons,3,4,36,6,6,232.600000,"[202.0, 229.0, 175.0, 409.0, 148.0]"
var_balanced,regular_polygons,3,4,37,4,6,492.800000,"[562.0, 403.0, 377.0, 550.0, 572.0]"
var_balanced,regular_polygons,3,4,38,1,6,599.200000,"[348.0, 521.0, 350.0, 500.0, 1277.0]"
var_balanced,regular_polygons,3,4,39,1,6,680.400000,"[1504.0, 766.0, 68.0, 119.0, 945.0]"
var_balanced,regular_polygons,3,4,40,2,6,1092.200000,"[1172.0, 1138.0, 1015.0, 1156.0, 980.0]"
var_balanced,regular_polygons,3,4,41,3,6,139.800000,"[12.0, 90.0, 332.0, 95.0, 170.0]"
var_balanced,regular_polygons,3,4,42,6,6,598.800000,"[733.0, 765.0, 344.0, 766.0, 386.0]"
var_balanced,regular_polygons,3,4,43,4,6,441.000000,"[407.0, 492.0, 482.0, 412.0, 412.0]"
var_balanced,regular_polygons,3,4,44,1,6,806.200000,"[343.0, 315.0, 1130.0, 1126.0, 1117.0]"
var_balanced,regular_polygons,3,4,45,4,6,240.200000,"[342.0, 185.0, 222.0, 230.0, 222.0]"
var_balanced,regular_polygons,3,4,46,5,6,703.200000,"[766.0, 728.0, 627.0, 764.0, 631.0]"
var_balanced,regular_polygons,3,4,47,5,6,749.600000,"[840.0, 779.0, 724.0, 553.0, 852.0]"
var_balanced,regular_polygons,3,4,48,6,6,592.800000,"[698.0, 555.0, 517.0, 496.0, 698.0]"
var_balanced,regular_polygons,3,4,49,1,6,776.400000,"[630.0, 422.0, 890.0, 971.0, 969.0]"
var_balanced,regular_polygons,3,4,50,4,6,432.600000,"[763.0, 309.0, 309.0, 421.0, 361.0]"
var_balanced,regular_polygons,3,4,51,1,6,451.600000,"[802.0, 520.0, 614.0, 216.0, 106.0]"
var_balanced,regular_polygons,3,4,52,2,6,500.800000,"[93.0, 638.0, 90.0, 1036.0, 647.0]"
var_balanced,regular_polygons,3,4,53,6,6,282.200000,"[346.0, 335.0, 241.0, 212.0, 277.0]"
var_balanced,regular_polygons,3,4,54,1,6,425.200000,"[127.0, 240.0, 391.0, 534.0, 834.0]"
var_balanced,regular_polygons,3,4,55,6,6,123.600000,"[41.0, 130.0, 166.0, 163.0, 118.0]"
var_balanced,regular_polygons,3,4,56,4,6,701.000000,"[878.0, 504.0, 742.0, 888.0, 493.0]"
var_balanced,regular_polygons,3,4,57,2,6,625.000000,"[348.0, 711.0, 815.0, 567.0, 684.0]"
var_balanced,regular_polygons,3,4,58,1,6,283.400000,"[277.0, 150.0, 419.0, 152.0, 419.0]"
var_balanced,regular_polygons,3,4,59,1,6,927.200000,"[553.0, 945.0, 777.0, 1258.0, 1103.0]"
var_balanced,regular_polygons,3,4,60,2,6,617.600000,"[1398.0, 396.0, 438.0, 418.0, 438.0]"
var_balanced,regular_polygons,3,4,61,6,6,340.600000,"[147.0, 278.0, 94.0, 567.0, 617.0]"
var_balanced,regular_polygons,3,4,62,4,6,1074.400000,"[1512.0, 469.0, 996.0, 1368.0, 1027.0]"
var_balanced,regular_polygons,3,4,63,3,6,1033.000000,"[1255.0, 547.0, 958.0, 1150.0, 1255.0]"
var_balanced,regular_polygons,3,4,64,5,6,440.800000,"[146.0, 313.0, 101.0, 1575.0, 69.0]"
var_balanced,regular_polygons,3,4,65,5,6,1032.600000,"[766.0, 999.0, 1289.0, 973.0, 1136.0]"
var_balanced,regular_polygons,3,4,66,1,6,626.400000,"[612.0, 510.0, 632.0, 607.0, 771.0]"
var_balanced,regular_polygons,3,4,67,5,6,495.000000,"[556.0, 516.0, 584.0, 351.0, 468.0]"
var_balanced,regular_polygons,3,4,68,3,6,587.800000,"[758.0, 654.0, 444.0, 325.0, 758.0]"
var_balanced,regular_polygons,3,4,69,6,6,81.000000,"[6.0, 87.0, 127.0, 58.0, 127.0]"
var_balanced,regular_polygons,3,4,70,2,6,357.000000,"[311.0, 355.0, 400.0, 400.0, 319.0]"
var_balanced,regular_polygons,3,4,71,5,6,464.400000,"[385.0, 381.0, 565.0, 430.0, 561.0]"
var_balanced,regular_polygons,3,4,72,4,6,801.000000,"[985.0, 583.0, 959.0, 997.0, 481.0]"
var_balanced,regular_polygons,3,4,73,5,6,724.200000,"[820.0, 868.0, 553.0, 564.0, 816.0]"
var_balanced,regular_polygons,3,4,74,1,6,784.400000,"[1019.0, 805.0, 685.0, 756.0, 657.0]"
var_balanced,regular_polygons,3,4,75,2,6,1323.000000,"[1541.0, 928.0, 1547.0, 1446.0, 1153.0]"
var_balanced,regular_polygons,3,4,76,4,6,569.800000,"[424.0, 686.0, 622.0, 726.0, 391.0]"
var_balanced,regular_polygons,3,4,77,3,6,320.800000,"[196.0, 338.0, 431.0, 435.0, 204.0]"
var_balanced,regular_polygons,3,4,78,4,6,395.200000,"[230.0, 418.0, 318.0, 495.0, 515.0]"
var_balanced,regular_polygons,3,4,79,5,6,294.600000,"[258.0, 450.0, 18.0, 74.0, 673.0]"
var_balanced,regular_polygons,3,4,80,5,6,241.200000,"[256.0, 114.0, 96.0, 418.0, 322.0]"
var_balanced,regular_polygons,3,4,81,2,6,641.800000,"[348.0, 760.0, 806.0, 486.0, 809.0]"
var_balanced,regular_polygons,3,4,82,2,6,386.400000,"[212.0, 148.0, 1237.0, 48.0, 287.0]"
var_balanced,regular_polygons,3,4,83,1,6,509.000000,"[649.0, 565.0, 416.0, 254.0, 661.0]"
var_balanced,regular_polygons,3,4,84,6,6,567.800000,"[585.0, 548.0, 570.0, 613.0, 523.0]"
var_balanced,regular_polygons,3,4,85,6,6,1029.800000,"[1132.0, 1036.0, 1205.0, 690.0, 1086.0]"
var_balanced,regular_polygons,3,4,86,1,6,503.000000,"[999.0, 449.0, 519.0, 313.0, 235.0]"
var_balanced,regular_polygons,3,4,87,3,6,1093.800000,"[903.0, 1413.0, 874.0, 1376.0, 903.0]"
var_balanced,regular_polygons,3,4,88,6,6,733.600000,"[972.0, 400.0, 938.0, 987.0, 371.0]"
var_balanced,regular_polygons,3,4,89,6,6,655.800000,"[672.0, 643.0, 577.0, 715.0, 672.0]"
var_balanced,regular_polygons,3,4,90,3,6,921.800000,"[930.0, 1330.0, 469.0, 1195.0, 685.0]"
var_balanced,regular_polygons,3,4,91,4,6,380.000000,"[395.0, 495.0, 412.0, 176.0, 422.0]"
var_balanced,regular_polygons,3,4,92,1,6,586.400000,"[782.0, 597.0, 792.0, 2.0, 759.0]"
var_balanced,regular_polygons,3,4,93,6,6,969.200000,"[1018.0, 896.0, 672.0, 1130.0, 1130.0]"
var_balanced,regular_polygons,3,4,94,4,6,747.000000,"[636.0, 841.0, 636.0, 811.0, 811.0]"
var_balanced,regular_polygons,3,4,95,6,6,277.400000,"[260.0, 273.0, 230.0, 71.0, 553.0]"
var_balanced,regular_polygons,3,4,96,3,6,815.200000,"[883.0, 132.0, 1245.0, 1540.0, 276.0]"
var_balanced,regular_polygons,3,4,97,3,6,400.000000,"[410.0, 537.0, 356.0, 537.0, 160.0]"
var_balanced,regular_polygons,3,4,98,4,6,140.200000,"[117.0, 163.0, 93.0, 164.0, 164.0]"
var_balanced,regular_polygons,3,4,99,5,6,501.800000,"[608.0, 558.0, 606.0, 416.0, 321.0]"
var_balanced,regular_polygons,3,4,100,4,6,386.400000,"[475.0, 257.0, 442.0, 434.0, 324.0]"
var_balanced,regular_polygons,3,4,101,3,6,621.400000,"[738.0, 467.0, 609.0, 738.0, 555.0]"
var_balanced,regular_polygons,3,4,102,6,6,591.400000,"[857.0, 764.0, 319.0, 220.0, 797.0]"
var_balanced,regular_polygons,3,4,103,6,6,665.800000,"[508.0, 514.0, 500.0, 1515.0, 292.0]"
var_balanced,regular_polygons,3,4,104,6,6,687.000000,"[397.0, 433.0, 1240.0, 397.0, 968.0]"
var_balanced,regular_polygons,3,4,105,6,6,842.600000,"[952.0, 711.0, 1017.0, 1017.0, 516.0]"
var_balanced,regular_polygons,3,4,106,2,6,718.400000,"[604.0, 664.0, 766.0, 757.0, 801.0]"
var_balanced,regular_polygons,3,4,107,6,6,684.600000,"[825.0, 442.0, 756.0, 679.0, 721.0]"
var_balanced,regular_polygons,3,4,108,3,6,450.000000,"[430.0, 487.0, 421.0, 430.0, 482.0]"
var_balanced,regular_polygons,3,4,109,2,6,644.200000,"[748.0, 751.0, 564.0, 606.0, 552.0]"
var_balanced,regular_polygons,3,4,110,4,6,420.200000,"[466.0, 401.0, 450.0, 377.0, 407.0]"
var_balanced,regular_polygons,3,4,111,6,6,309.400000,"[146.0, 94.0, 287.0, 388.0, 632.0]"
var_balanced,regular_polygons,3,4,112,2,6,587.000000,"[442.0, 669.0, 454.0, 712.0, 658.0]"
var_balanced,regular_polygons,3,4,113,1,6,213.800000,"[226.0, 183.0, 213.0, 72.0, 375.0]"
var_balanced,regular_polygons,3,4,114,2,6,401.000000,"[338.0, 336.0, 445.0, 441.0, 445.0]"
var_balanced,regular_polygons,3,4,115,2,6,341.800000,"[94.0, 114.0, 925.0, 382.0, 194.0]"
var_balanced,regular_polygons,3,4,116,1,6,483.800000,"[315.0, 748.0, 323.0, 748.0, 285.0]"
var_balanced,regular_polygons,3,4,117,6,6,608.600000,"[476.0, 636.0, 591.0, 711.0, 629.0]"
var_balanced,regular_polygons,3,4,118,5,6,1252.000000,"[1590.0, 615.0, 1590.0, 1413.0, 1052.0]"
var_balanced,regular_polygons,3,4,119,2,6,563.200000,"[1179.0, 384.0, 585.0, 139.0, 529.0]"
var_balanced,regular_polygons,3,4,120,6,6,717.200000,"[803.0, 734.0, 659.0, 713.0, 677.0]"
var_balanced,regular_polygons,3,4,121,1,6,297.200000,"[461.0, 163.0, 135.0, 338.0, 389.0]"
var_balanced,regular_polygons,3,4,122,4,6,277.800000,"[88.0, 145.0, 88.0, 534.0, 534.0]"
var_balanced,regular_polygons,3,4,123,4,6,738.000000,"[669.0, 493.0, 876.0, 1167.0, 485.0]"
var_balanced,regular_polygons,3,4,124,6,6,629.600000,"[737.0, 251.0, 260.0, 1172.0, 728.0]"
var_balanced,regular_polygons,3,5,0,2,6,108.800000,"[116.0, 109.0, 93.0, 78.0, 148.0]"
var_balanced,regular_polygons,3,5,1,4,6,241.400000,"[92.0, 131.0, 324.0, 92.0, 568.0]"
var_balanced,regular_polygons,3,5,2,3,6,369.800000,"[453.0, 411.0, 212.0, 389.0, 384.0]"
var_balanced,regular_polygons,3,5,3,1,6,801.600000,"[820.0, 868.0, 864.0, 694.0, 762.0]"
var_balanced,regular_polygons,3,5,4,6,6,189.800000,"[391.0, 121.0, 162.0, 152.0, 123.0]"
var_balanced,regular_polygons,3,5,5,1,6,200.800000,"[315.0, 152.0, 267.0, 136.0, 134.0]"
var_balanced,regular_polygons,3,5,6,2,6,433.200000,"[472.0, 532.0, 532.0, 299.0, 331.0]"
var_balanced,regular_polygons,3,5,7,3,6,364.800000,"[358.0, 441.0, 322.0, 319.0, 384.0]"
var_balanced,regular_polygons,3,5,8,4,6,809.600000,"[901.0, 471.0, 1100.0, 381.0, 1195.0]"
var_balanced,regular_polygons,3,5,9,5,6,534.800000,"[18.0, 487.0, 176.0, 1837.0, 156.0]"
var_balanced,regular_polygons,3,5,10,5,6,366.400000,"[320.0, 16.0, 103.0, 574.0, 819.0]"
var_balanced,regular_polygons,3,5,11,6,6,670.400000,"[699.0, 712.0, 690.0, 612.0, 639.0]"
var_balanced,regular_polygons,3,5,12,1,6,588.600000,"[503.0, 380.0, 933.0, 933.0, 194.0]"
var_balanced,regular_polygons,3,5,13,5,6,850.600000,"[697.0, 871.0, 811.0, 1007.0, 867.0]"
var_balanced,regular_polygons,3,5,14,4,6,604.600000,"[401.0, 798.0, 798.0, 513.0, 513.0]"
var_balanced,regular_polygons,3,5,15,4,6,515.000000,"[1194.0, 192.0, 97.0, 930.0, 162.0]"
var_balanced,regular_polygons,3,5,16,6,6,204.000000,"[199.0, 230.0, 270.0, 199.0, 122.0]"
var_balanced,regular_polygons,3,5,17,4,6,400.800000,"[469.0, 440.0, 430.0, 275.0, 390.0]"
var_balanced,regular_polygons,3,5,18,3,6,467.800000,"[485.0, 524.0, 766.0, 533.0, 31.0]"
var_balanced,regular_polygons,3,5,19,2,6,386.000000,"[280.0, 382.0, 451.0, 425.0, 392.0]"
var_balanced,regular_polygons,3,5,20,5,6,153.000000,"[136.0, 143.0, 143.0, 167.0, 176.0]"
var_balanced,regular_polygons,3,5,21,3,6,486.800000,"[354.0, 549.0, 549.0, 497.0, 485.0]"
var_balanced,regular_polygons,3,5,22,5,6,664.000000,"[965.0, 595.0, 515.0, 965.0, 280.0]"
var_balanced,regular_polygons,3,5,23,6,6,306.400000,"[200.0, 72.0, 738.0, 239.0, 283.0]"
var_balanced,regular_polygons,3,5,24,3,6,319.000000,"[387.0, 513.0, 186.0, 323.0, 186.0]"
var_balanced,regular_polygons,3,5,25,6,6,592.000000,"[239.0, 276.0, 145.0, 1144.0, 1156.0]"
var_balanced,regular_polygons,3,5,26,6,6,408.000000,"[4.0, 725.0, 509.0, 557.0, 245.0]"
var_balanced,regular_polygons,3,5,27,3,6,500.200000,"[553.0, 519.0, 464.0, 506.0, 459.0]"
var_balanced,regular_polygons,3,5,28,5,6,973.000000,"[688.0, 697.0, 1620.0, 935.0, 925.0]"
var_balanced,regular_polygons,3,5,29,5,6,852.000000,"[1725.0, 155.0, 225.0, 448.0, 1707.0]"
var_balanced,regular_polygons,3,5,30,3,6,346.400000,"[296.0, 166.0, 273.0, 724.0, 273.0]"
var_balanced,regular_polygons,3,5,31,1,6,762.600000,"[775.0, 734.0, 811.0, 751.0, 742.0]"
var_balanced,regular_polygons,3,5,32,5,6,142.800000,"[180.0, 175.0, 113.0, 133.0, 113.0]"
var_balanced,regular_polygons,3,5,33,5,6,515.200000,"[778.0, 798.0, 113.0, 774.0, 113.0]"
var_balanced,regular_polygons,3,5,34,3,6,538.800000,"[585.0, 516.0, 352.0, 362.0, 879.0]"
var_balanced,regular_polygons,3,5,35,6,6,742.400000,"[581.0, 698.0, 710.0, 998.0, 725.0]"
var_balanced,regular_polygons,3,5,36,4,6,144.600000,"[221.0, 144.0, 69.0, 215.0, 74.0]"
var_balanced,regular_polygons,3,5,37,6,6,398.600000,"[481.0, 202.0, 415.0, 407.0, 488.0]"
var_balanced,regular_polygons,3,5,38,5,6,958.200000,"[1073.0, 753.0, 1073.0, 1073.0, 819.0]"
var_balanced,regular_polygons,3,5,39,6,6,394.800000,"[395.0, 643.0, 630.0, 270.0, 36.0]"
var_balanced,regular_polygons,3,5,40,3,6,529.600000,"[185.0, 66.0, 385.0, 508.0, 1504.0]"
var_balanced,regular_polygons,3,5,41,5,6,1153.200000,"[1074.0, 1243.0, 994.0, 1237.0, 1218.0]"
var_balanced,regular_polygons,3,5,42,1,6,792.400000,"[94.0, 1631.0, 835.0, 98.0, 1304.0]"
var_balanced,regular_polygons,3,5,43,3,6,342.200000,"[273.0, 326.0, 250.0, 321.0, 541.0]"
var_balanced,regular_polygons,3,5,44,1,6,656.000000,"[490.0, 582.0, 794.0, 737.0, 677.0]"
var_balanced,regular_polygons,3,5,45,2,6,443.600000,"[448.0, 434.0, 444.0, 492.0, 400.0]"
var_balanced,regular_polygons,3,5,46,4,6,458.800000,"[441.0, 391.0, 367.0, 636.0, 459.0]"
var_balanced,regular_polygons,3,5,47,6,6,666.800000,"[511.0, 380.0, 599.0, 929.0, 915.0]"
var_balanced,regular_polygons,3,5,48,6,6,776.200000,"[764.0, 763.0, 764.0, 763.0, 827.0]"
var_balanced,regular_polygons,3,5,49,1,6,749.200000,"[553.0, 875.0, 854.0, 496.0, 968.0]"
var_balanced,regular_polygons,3,5,50,3,6,715.000000,"[761.0, 759.0, 649.0, 761.0, 645.0]"
var_balanced,regular_polygons,3,5,51,4,6,557.000000,"[551.0, 408.0, 577.0, 696.0, 553.0]"
var_balanced,regular_polygons,3,5,52,1,6,979.800000,"[703.0, 1196.0, 406.0, 1297.0, 1297.0]"
var_balanced,regular_polygons,3,5,53,1,6,413.400000,"[324.0, 295.0, 271.0, 997.0, 180.0]"
var_balanced,regular_polygons,3,5,54,3,6,531.800000,"[1035.0, 134.0, 1071.0, 152.0, 267.0]"
var_balanced,regular_polygons,3,5,55,6,6,315.200000,"[292.0, 316.0, 316.0, 318.0, 334.0]"
var_balanced,regular_polygons,3,5,56,2,6,652.200000,"[818.0, 856.0, 343.0, 981.0, 263.0]"
var_balanced,regular_polygons,3,5,57,6,6,125.200000,"[130.0, 162.0, 130.0, 41.0, 163.0]"
var_balanced,regular_polygons,3,5,58,3,6,651.000000,"[443.0, 684.0, 1342.0, 343.0, 443.0]"
var_balanced,regular_polygons,3,5,59,5,6,725.200000,"[830.0, 848.0, 412.0, 595.0, 941.0]"
var_balanced,regular_polygons,3,5,60,5,6,205.200000,"[210.0, 138.0, 140.0, 269.0, 269.0]"
var_balanced,regular_polygons,3,5,61,4,6,582.000000,"[325.0, 802.0, 529.0, 529.0, 725.0]"
var_balanced,regular_polygons,3,5,62,2,6,516.400000,"[367.0, 699.0, 846.0, 290.0, 380.0]"
var_balanced,regular_polygons,3,5,63,3,6,258.200000,"[291.0, 300.0, 576.0, 109.0, 15.0]"
var_balanced,regular_polygons,3,5,64,5,6,1397.800000,"[1051.0, 1153.0, 1521.0, 1486.0, 1778.0]"
var_balanced,regular_polygons,3,5,65,5,6,668.200000,"[551.0, 551.0, 706.0, 755.0, 778.0]"
var_balanced,regular_polygons,3,5,66,5,6,856.000000,"[1291.0, 927.0, 1573.0, 175.0, 314.0]"
var_balanced,regular_polygons,3,5,67,3,6,713.000000,"[775.0, 774.0, 537.0, 704.0, 775.0]"
var_balanced,regular_polygons,3,5,68,6,6,662.000000,"[444.0, 735.0, 710.0, 616.0, 805.0]"
var_balanced,regular_polygons,3,5,69,6,6,521.200000,"[373.0, 485.0, 516.0, 485.0, 747.0]"
var_balanced,regular_polygons,3,5,70,2,6,1142.800000,"[1128.0, 1030.0, 688.0, 1151.0, 1717.0]"
var_balanced,regular_polygons,3,5,71,5,6,594.200000,"[178.0, 6.0, 469.0, 1837.0, 481.0]"
var_balanced,regular_polygons,3,5,72,4,6,325.800000,"[305.0, 354.0, 234.0, 358.0, 378.0]"
var_balanced,regular_polygons,3,5,73,3,6,367.600000,"[385.0, 169.0, 481.0, 418.0, 385.0]"
var_balanced,regular_polygons,3,5,74,2,6,761.000000,"[653.0, 860.0, 829.0, 631.0, 832.0]"
var_balanced,regular_polygons,3,5,75,6,6,311.800000,"[270.0, 260.0, 270.0, 282.0, 477.0]"
var_balanced,regular_polygons,3,5,76,5,6,1040.200000,"[1445.0, 1296.0, 1181.0, 145.0, 1134.0]"
var_balanced,regular_polygons,3,5,77,1,6,1238.600000,"[1476.0, 926.0, 856.0, 1476.0, 1459.0]"
var_balanced,regular_polygons,3,5,78,2,6,501.800000,"[535.0, 431.0, 482.0, 655.0, 406.0]"
var_balanced,regular_polygons,3,5,79,6,6,580.800000,"[177.0, 174.0, 584.0, 1103.0, 866.0]"
var_balanced,regular_polygons,3,5,80,2,6,400.200000,"[457.0, 507.0, 506.0, 21.0, 510.0]"
var_balanced,regular_polygons,3,5,81,5,6,724.000000,"[302.0, 1018.0, 247.0, 1035.0, 1018.0]"
var_balanced,regular_polygons,3,5,82,6,6,603.800000,"[1172.0, 12.0, 832.0, 740.0, 263.0]"
var_balanced,regular_polygons,3,5,83,6,6,918.400000,"[1059.0, 760.0, 1002.0, 760.0, 1011.0]"
var_balanced,regular_polygons,3,5,84,6,6,519.200000,"[1003.0, 726.0, 607.0, 130.0, 130.0]"
var_balanced,regular_polygons,3,5,85,3,6,383.000000,"[498.0, 379.0, 111.0, 435.0, 492.0]"
var_balanced,regular_polygons,3,5,86,5,6,525.000000,"[505.0, 490.0, 571.0, 506.0, 553.0]"
var_balanced,regular_polygons,3,5,87,6,6,1075.400000,"[1213.0, 855.0, 871.0, 1198.0, 1240.0]"
var_balanced,regular_polygons,3,5,88,6,6,382.800000,"[293.0, 293.0, 508.0, 632.0, 188.0]"
var_balanced,regular_polygons,3,5,89,6,6,966.800000,"[745.0, 1157.0, 1157.0, 756.0, 1019.0]"
var_balanced,regular_polygons,3,5,90,1,6,578.200000,"[626.0, 602.0, 525.0, 534.0, 604.0]"
var_balanced,regular_polygons,3,5,91,2,6,1341.400000,"[1753.0, 685.0, 775.0, 1753.0, 1741.0]"
var_balanced,regular_polygons,3,5,92,2,6,1425.400000,"[1629.0, 847.0, 1845.0, 1081.0, 1725.0]"
var_balanced,regular_polygons,3,5,93,5,6,691.600000,"[919.0, 919.0, 231.0, 1214.0, 175.0]"
var_balanced,regular_polygons,3,5,94,4,6,906.000000,"[1122.0, 1002.0, 786.0, 723.0, 897.0]"
var_balanced,regular_polygons,3,5,95,3,6,1190.800000,"[1536.0, 1538.0, 364.0, 1436.0, 1080.0]"
var_balanced,regular_polygons,3,5,96,6,6,848.000000,"[634.0, 691.0, 873.0, 1014.0, 1028.0]"
var_balanced,regular_polygons,3,5,97,5,6,342.400000,"[221.0, 427.0, 269.0, 381.0, 414.0]"
var_balanced,regular_polygons,3,5,98,6,6,648.600000,"[218.0, 97.0, 971.0, 1256.0, 701.0]"
var_balanced,regular_polygons,3,5,99,3,6,482.600000,"[586.0, 222.0, 593.0, 610.0, 402.0]"
var_balanced,regular_polygons,3,5,100,1,6,564.800000,"[121.0, 953.0, 414.0, 1184.0, 152.0]"
var_balanced,regular_polygons,3,5,101,2,6,482.600000,"[468.0, 523.0, 402.0, 398.0, 622.0]"
var_balanced,regular_polygons,3,5,102,2,6,624.600000,"[502.0, 613.0, 316.0, 844.0, 848.0]"
var_balanced,regular_polygons,3,5,103,3,6,732.800000,"[947.0, 720.0, 652.0, 666.0, 679.0]"
var_balanced,regular_polygons,3,5,104,6,6,723.400000,"[365.0, 1355.0, 756.0, 392.0, 749.0]"
var_balanced,regular_polygons,3,5,105,4,6,327.600000,"[477.0, 422.0, 353.0, 355.0, 31.0]"
var_balanced,regular_polygons,3,5,106,1,6,488.000000,"[968.0, 471.0, 231.0, 361.0, 409.0]"
var_balanced,regular_polygons,3,5,107,4,6,870.000000,"[832.0, 688.0, 874.0, 978.0, 978.0]"
var_balanced,regular_polygons,3,5,108,5,6,700.200000,"[472.0, 574.0, 828.0, 815.0, 812.0]"
var_balanced,regular_polygons,3,5,109,2,6,659.800000,"[325.0, 688.0, 633.0, 973.0, 680.0]"
var_balanced,regular_polygons,3,5,110,1,6,447.200000,"[414.0, 450.0, 524.0, 501.0, 347.0]"
var_balanced,regular_polygons,3,5,111,6,6,438.000000,"[481.0, 192.0, 410.0, 697.0, 410.0]"
var_balanced,regular_polygons,3,5,112,1,6,793.200000,"[711.0, 581.0, 908.0, 855.0, 911.0]"
var_balanced,regular_polygons,3,5,113,5,6,320.400000,"[452.0, 52.0, 285.0, 181.0, 632.0]"
var_balanced,regular_polygons,3,5,114,6,6,810.000000,"[867.0, 1020.0, 754.0, 684.0, 725.0]"
