program_string,n_sides,edge_type,transform_type,n_copies,render_filepath
(T (repeat (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) 6 0 0 0.900 1.24720) (M 0.750 0 0 0)),6,straight,spiral,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/191.png
(T (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (M 0.750 0 0 0)),6,straight,scale_origin,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/192.png
(T (C (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.20 0 0 0))) (M 0.750 0 0 0)),6,straight,scale_origin,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/193.png
(T (C (C (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.20 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.60 0 0 0))) (M 0.750 0 0 0)),6,straight,scale_origin,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/194.png
(T (C (C (C (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.20 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.60 0 0 0))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 3.00 0 0 0))) (M 0.750 0 0 0)),6,straight,scale_origin,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/195.png
(T (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (M 0.750 0 0 0)),6,straight,scale_outward,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/196.png
(T (C (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.744 0 1.744 1.744))) (M 0.750 0 0 0)),6,straight,scale_outward,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/197.png
(T (C (C (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.744 0 1.744 1.744))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 3.842 0 2.842 2.842))) (M 0.723 0 0 0)),6,straight,scale_outward,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/198.png
(T (C (C (C (C (C (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.744 0 1.744 1.744))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 3.842 0 2.842 2.842))) (T (C (C (C (C (C (T l (M 1.0000 0.5236 0.0000 -1.0000)) (T l (M 1.0000 1.5708 0.8660 -0.5000))) (T l (M 1.0000 2.6180 0.8660 0.5000))) (T l (M 1.0000 -2.6180 0.0000 1.0000))) (T l (M 1.0000 -1.5708 -0.8660 0.5000))) (T l (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 5.378 0 4.378 4.378))) (M 0.535 0 0 0)),6,straight,scale_outward,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/199.png
(T (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 1.800 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -0.900 1.559))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -0.900 -1.559))) (M 0.750 0 0 0)),6,convex,radial,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/200.png
(T (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 1.800 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.000 1.800))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -1.800 0.000))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -0.000 -1.800))) (M 0.750 0 0 0)),6,convex,radial,4,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/201.png
(T (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 1.800 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.556 1.712))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -1.456 1.058))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -1.456 -1.058))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.556 -1.712))) (M 0.750 0 0 0)),6,convex,radial,5,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/202.png
(T (C (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 1.800 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.900 1.559))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -0.900 1.559))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -1.800 0.000))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -0.900 -1.559))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.900 -1.559))) (M 0.750 0 0 0)),6,convex,radial,6,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/203.png
(T (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -2.540 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.000 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 2.540 0))) (M 0.750 0 0 0)),6,convex,line,3,balanced_data/dim_balanced/regular_polygons/dim2/var2/images/204.png
