program_string,n_sides,edge_type,transform_type,n_copies,render_filepath
(T (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -2.540 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.000 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 2.540 0))) (M 0.750 0 0 0)),6,convex,line,3,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/204.png
(T (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -3.300 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -1.100 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 1.100 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 3.300 0))) (M 0.750 0 0 0)),6,convex,line,4,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/205.png
(T (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -3.935 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -1.968 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.000 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 1.968 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 3.935 0))) (M 0.731 0 0 0)),6,convex,line,5,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/206.png
(T (C (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -4.491 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -2.694 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 -0.898 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 0.898 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 2.694 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1 0 4.491 0))) (M 0.677 0 0 0)),6,convex,line,6,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/207.png
(T (repeat (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) 3 0 0 0.900 2.29440) (M 0.750 0 0 0)),6,convex,spiral,3,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/208.png
(T (repeat (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) 4 0 0 0.900 1.77080) (M 0.750 0 0 0)),6,convex,spiral,4,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/209.png
(T (repeat (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) 5 0 0 0.900 1.45664) (M 0.750 0 0 0)),6,convex,spiral,5,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/210.png
(T (repeat (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) 6 0 0 0.900 1.24720) (M 0.750 0 0 0)),6,convex,spiral,6,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/211.png
(T (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (M 0.750 0 0 0)),6,convex,scale_origin,3,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/212.png
(T (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.20 0 0 0))) (M 0.750 0 0 0)),6,convex,scale_origin,4,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/213.png
(T (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.20 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.60 0 0 0))) (M 0.750 0 0 0)),6,convex,scale_origin,5,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/214.png
(T (C (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.00 0 0 0)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.40 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.80 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.20 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.60 0 0 0))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 3.00 0 0 0))) (M 0.750 0 0 0)),6,convex,scale_origin,6,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/215.png
(T (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (M 0.750 0 0 0)),6,convex,scale_outward,3,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/216.png
(T (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.744 0 1.744 1.744))) (M 0.750 0 0 0)),6,convex,scale_outward,4,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/217.png
(T (C (C (C (C (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.000 0 0.000 0.000)) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.400 0 0.400 0.400))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 1.960 0 0.960 0.960))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 2.744 0 1.744 1.744))) (T (C (C (C (C (C (T (a 0.25) (M 1.0000 0.5236 0.0000 -1.0000)) (T (a 0.25) (M 1.0000 1.5708 0.8660 -0.5000))) (T (a 0.25) (M 1.0000 2.6180 0.8660 0.5000))) (T (a 0.25) (M 1.0000 -2.6180 0.0000 1.0000))) (T (a 0.25) (M 1.0000 -1.5708 -0.8660 0.5000))) (T (a 0.25) (M 1.0000 -0.5236 -0.8660 -0.5000))) (M 3.842 0 2.842 2.842))) (M 0.639 0 0 0)),6,convex,scale_outward,5,balanced_data/dim_balanced/regular_polygons/dim2/var3/images/218.png
