program_string,emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color,render_filepath
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,s_curve,green,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/605.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,s_curve,green,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/606.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,s_curve,green,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/607.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,s_curve,green,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/608.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,s_curve,green,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/609.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,s_curve,green,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/610.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,s_curve,green,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/611.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,s_curve,blue,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/612.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,s_curve,blue,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/613.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,s_curve,blue,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/614.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,s_curve,blue,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/615.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,s_curve,blue,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/616.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,s_curve,blue,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/617.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,s_curve,blue,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/618.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,s_curve,blue,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/619.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,s_curve,blue,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/620.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,two_dots,red,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/621.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,two_dots,red,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/622.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,two_dots,red,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/623.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,two_dots,red,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/624.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,two_dots,red,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/625.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,two_dots,red,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/626.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,two_dots,red,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/627.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,two_dots,red,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/628.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,two_dots,red,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/629.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,two_dots,green,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/630.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,two_dots,green,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/631.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),two_dots,green,two_dots,green,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/632.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,two_dots,green,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/633.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,two_dots,green,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/634.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),two_dots,green,two_dots,green,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/635.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,two_dots,green,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/636.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,two_dots,green,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/637.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 -2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),two_dots,green,two_dots,green,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/638.png
